action_times,actions,block,path,queries,rewards,rt,score,simulation_mode,state_rewards,time_elapsed,trial_index,trial_time,trial_id,trial_type,pid
"[9738, 10352, 10959]","[u'right', u'right', u'down']",train_inspector,"[u'0', u'5', u'6', u'8']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'7', u'8', u'5', u'6'], u'time': [5392, 6074, 7137, 7574]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[-2, 4, 48]","[9737, 100, 89]",50.0,"[None, None, None]","[u'', -2, 8, 48, 24, -2, 4, -48, 48, 4, -8, -48, -48]",201549,16.0,12325.0,-7.38363829218e+18,mouselab-mdp,2
"[12670, 13331, 13950]","[u'left', u'left', u'down']",train_inspector,"[u'0', u'9', u'10', u'12']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'7', u'8', u'11', u'12', u'9', u'10', u'4', u'3'], u'time': [2727, 3599, 4392, 5020, 6774, 8178, 9573, 10730]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[2, -4, 48]","[12668, 154, 105]",46.0,"[None, None, None]","[u'', 4, 8, 24, 24, -4, -4, -24, -48, 2, -4, 48, 48]",223497,17.0,20881.0,2.06077812078e+18,mouselab-mdp,2
"[14761, 15362, 15968]","[u'right', u'right', u'up']",train_inspector,"[u'0', u'5', u'6', u'7']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'11', u'12', u'4', u'3', u'7', u'8', u'6', u'5', u'1', u'2'], u'time': [3475, 4192, 6555, 7168, 7805, 8455, 9044, 9568, 10095, 11638]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[-2, -8, 48]","[14760, 87, 92]",38.0,"[None, None, None]","[u'', -4, -8, 48, -48, -2, -8, 48, 24, -2, 8, 24, -24]",242429,18.0,17870.0,6.22141105441e+18,mouselab-mdp,2
"[8964, 9605, 10197]","[u'up', u'up', u'right']",train_inspector,"[u'0', u'1', u'2', u'3']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'7', u'8', u'3', u'4', u'11', u'12', u'2', u'1'], u'time': [2155, 3933, 4680, 5494, 6390, 7004, 7702, 8106]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[4, 8, 48]","[8963, 126, 84]",60.0,"[None, None, None]","[u'', 4, 8, 48, 48, -4, -8, -48, 24, 4, 8, 24, 24]",255905,19.0,12284.0,-5.73655695109e+18,mouselab-mdp,2
"[7364, 8030, 8809]","[u'up', u'up', u'right']",train_inspect_cost,"[u'0', u'1', u'2', u'3']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'11', u'4', u'3'], u'time': [1784, 2466, 3774]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[2, -8, 48]","[7362, 150, 263]",39.0,"[None, None, None]","[u'', 2, -8, 48, -48, -2, 8, -48, 24, 2, 8, -24, -48]",273416,20.0,14232.0,-5.29843985126e+18,mouselab-mdp,2
"[5878, 6774, 7712]","[u'right', u'right', u'up']",train_inspect_cost,"[u'0', u'5', u'6', u'7']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'7', u'4', u'12'], u'time': [808, 2911, 3815]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[-4, -8, 24]","[5877, 385, 422]",9.0,"[None, None, None]","[u'', 2, 4, 24, 24, -4, -8, 24, 48, -4, -4, -24, -24]",283897,21.0,9391.0,7.79405771341e+17,mouselab-mdp,2
"[3732, 4342, 5094]","[u'right', u'right', u'down']",train_inspect_cost,"[u'0', u'5', u'6', u'8']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'8'], u'time': [1664]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[4, 4, 48]","[3731, 91, 242]",55.0,"[None, None, None]","[u'', 2, 8, -48, 48, 4, 4, -24, 48, -4, -4, 48, -24]",291542,22.0,6556.0,-9.09463966077e+18,mouselab-mdp,2
"[2585, 3192, 4140]","[u'right', u'right', u'up']",train_inspect_cost,"[u'0', u'5', u'6', u'7']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'7'], u'time': [739]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[4, -4, 24]","[2583, 94, 441]",23.0,"[None, None, None]","[u'', -4, -4, -24, 48, 4, -4, 24, -48, 2, -4, 48, 24]",297921,23.0,5310.0,6.16152731316e+18,mouselab-mdp,2
"[2023, 2869, 3638]","[u'right', u'right', u'down']",train_inspect_cost,"[u'0', u'5', u'6', u'8']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'8'], u'time': [915]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[-2, 4, 48]","[2022, 328, 264]",49.0,"[None, None, None]","[u'', -2, 4, -24, 48, -2, 4, -24, 48, 4, -8, 24, 48]",303877,24.0,4902.0,3.36485828046e+17,mouselab-mdp,2
"[13824, 14457, 15179]","[u'left', u'left', u'down']",train_final,"[u'0', u'9', u'10', u'12']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'8', u'3', u'11'], u'time': [7117, 8214, 8984]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[-4, 4, 24]","[13823, 116, 204]",21.0,"[None, None, None]","[u'', 2, -4, -48, 48, -4, -8, -24, -24, -4, 4, -48, 24]",323765,25.0,17003.0,-6.15791772037e+18,mouselab-mdp,2
"[5029, 5680, 6473]","[u'left', u'left', u'up']",train_final,"[u'0', u'9', u'10', u'11']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'7', u'11'], u'time': [2263, 4239]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[4, 4, 48]","[5028, 137, 279]",54.0,"[None, None, None]","[u'', 2, 8, 48, 48, -4, -8, 24, 48, 4, 4, 48, 24]",332649,26.0,7797.0,4.61011171886e+17,mouselab-mdp,2
"[3911, 4494, 5306]","[u'right', u'right', u'up']",train_final,"[u'0', u'5', u'6', u'7']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'7'], u'time': [2736]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[-4, 4, 24]","[3909, 60, 299]",23.0,"[None, None, None]","[u'', 2, -4, -24, -24, -4, 4, 24, -48, 4, 8, 48, 48]",339949,27.0,6236.0,-4.25047531215e+18,mouselab-mdp,2
"[2745, 3495, 4261]","[u'right', u'right', u'down']",train_final,"[u'0', u'5', u'6', u'8']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'8'], u'time': [1690]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[-4, -8, 48]","[2744, 240, 255]",35.0,"[None, None, None]","[u'', -4, 4, -24, 48, -4, -8, -24, 48, -4, 8, -24, -48]",346477,28.0,5473.0,-5.43332865612e+18,mouselab-mdp,2
"[3851, 4505, 5297]","[u'right', u'right', u'up']",train_final,"[u'0', u'5', u'6', u'7']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'7'], u'time': [2803]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[4, 4, 48]","[3850, 144, 286]",55.0,"[None, None, None]","[u'', 4, -4, 24, 24, 4, 4, 48, -48, 4, -8, -24, 48]",354279,29.0,6739.0,8.69559053241e+18,mouselab-mdp,2
"[9707, 10467, 11261]","[u'right', u'right', u'down']",test,"[u'0', u'5', u'6', u'8']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'7', u'12', u'4', u'3'], u'time': [1458, 2583, 4552, 6734]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[2, -8, -24]","[9705, 253, 280]",-34.0,"[None, None, None]","[u'', -2, 8, -24, 24, 2, -8, -48, -24, 4, -4, 48, -48]",392009,30.0,12982.0,-6.37305172053e+18,mouselab-mdp,2
"[6365, 7162, 8126]","[u'left', u'left', u'down']",test,"[u'0', u'9', u'10', u'12']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'8', u'4', u'12', u'7'], u'time': [1768, 2726, 3535, 4485]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[-4, -4, 24]","[6363, 293, 457]",12.0,"[None, None, None]","[u'', 2, 8, 48, -24, 2, 8, -24, 24, -4, -4, -48, 24]",402217,31.0,9152.0,-2.41028578503e+18,mouselab-mdp,2
"[4468, 5090, 5848]","[u'left', u'left', u'down']",test,"[u'0', u'9', u'10', u'12']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'8', u'3', u'11', u'12'], u'time': [691, 1701, 2971, 3593]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[-2, 8, 48]","[4467, 108, 248]",50.0,"[None, None, None]","[u'', 2, 8, -48, -48, -4, 8, 24, 24, -2, 8, -24, 48]",411679,32.0,8402.0,-3.23598444488e+18,mouselab-mdp,2
"[4379, 5156, 6073]","[u'right', u'right', u'down']",test,"[u'0', u'5', u'6', u'8']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'8', u'3', u'11', u'12'], u'time': [912, 1796, 2619, 3128]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[2, -4, 24]","[4378, 271, 405]",18.0,"[None, None, None]","[u'', -2, 8, -24, 48, 2, -4, 48, 24, -2, 8, -24, -24]",420345,33.0,7577.0,7.53059734346e+17,mouselab-mdp,2
"[5047, 5644, 6421]","[u'left', u'left', u'down']",test,"[u'0', u'9', u'10', u'12']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'8', u'3', u'11', u'12'], u'time': [784, 2634, 3435, 4004]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[4, 8, 24]","[5045, 90, 266]",32.0,"[None, None, None]","[u'', -4, 8, -48, 24, -2, 4, -48, -48, 4, 8, -24, 24]",429727,34.0,8320.0,6.40648062811e+18,mouselab-mdp,2
"[4712, 5310, 5914]","[u'right', u'right', u'up']",test,"[u'0', u'5', u'6', u'7']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'8', u'7'], u'time': [2546, 3442]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[-4, -8, 48]","[4711, 91, 94]",34.0,"[None, None, None]","[u'', -2, 4, -24, -24, -4, -8, 48, -24, 4, -8, -24, 24]",440167,35.0,9382.0,-5.12343493776e+16,mouselab-mdp,2
"[6044, 6669, 7464]","[u'left', u'left', u'down']",test,"[u'0', u'9', u'10', u'12']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'8', u'11', u'3', u'12'], u'time': [1940, 3360, 4202, 5030]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[2, -4, 24]","[6042, 117, 277]",18.0,"[None, None, None]","[u'', -4, -4, -24, 24, -4, -8, -48, -48, 2, -4, -24, 24]",449793,36.0,8545.0,-5.7125146387e+18,mouselab-mdp,2
"[4176, 4842, 5562]","[u'right', u'right', u'up']",test,"[u'0', u'5', u'6', u'7']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'8', u'4', u'7'], u'time': [756, 1666, 2572]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[4, -4, 48]","[4175, 147, 200]",45.0,"[None, None, None]","[u'', -4, 8, -24, -48, 4, -4, 48, 24, 4, 4, 48, -24]",460445,37.0,9598.0,7.11229992246e+18,mouselab-mdp,2
"[4287, 4868, 5539]","[u'right', u'right', u'down']",test,"[u'0', u'5', u'6', u'8']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'12', u'3', u'8'], u'time': [1840, 2633, 3220]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[2, 4, 48]","[4286, 74, 159]",51.0,"[None, None, None]","[u'', 2, -4, -48, 24, 2, 4, -48, 48, -4, 4, 48, -48]",470805,38.0,9314.0,5.29721708418e+18,mouselab-mdp,2
"[3510, 4102, 4729]","[u'up', u'up', u'left']",test,"[u'0', u'1', u'2', u'4']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'12', u'7', u'4'], u'time': [904, 1687, 2536]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[2, -8, 48]","[3509, 75, 121]",39.0,"[None, None, None]","[u'', 2, -8, -24, 48, 4, 4, -48, 24, 2, -4, -24, 24]",481151,39.0,9297.0,1.46664567646e+18,mouselab-mdp,2
"[9207, 9779, 10485]","[u'left', u'left', u'down']",test,"[u'0', u'9', u'10', u'12']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'12'], u'time': [6974, 7963]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[2, -8, 48]","[9206, 64, 187]",40.0,"[None, None, None]","[u'', -4, -4, -24, 24, -2, 4, 24, 24, 2, -8, 48, 48]",493773,40.0,11575.0,-3.85844803044e+18,mouselab-mdp,2
"[2623, 3218, 3838]","[u'up', u'up', u'left']",test,"[u'0', u'1', u'2', u'4']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'4'], u'time': [1484]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[4, 8, 48]","[2622, 85, 105]",59.0,"[None, None, None]","[u'', 4, 8, 24, 48, -4, -8, -24, -24, 4, -4, 24, 48]",504287,41.0,9468.0,-6.51926773257e+18,mouselab-mdp,2
"[4395, 5027, 5730]","[u'right', u'right', u'down']",test,"[u'0', u'5', u'6', u'8']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'7', u'12', u'4', u'8'], u'time': [848, 1981, 2747, 3494]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[-2, -8, 48]","[4394, 128, 196]",34.0,"[None, None, None]","[u'', -4, -8, -48, -48, -2, -8, -48, 48, -2, 4, -24, -24]",513737,42.0,8405.0,5.13027503751e+18,mouselab-mdp,2
"[4728, 5388, 6076]","[u'right', u'right', u'up']",test,"[u'0', u'5', u'6', u'7']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'12', u'7'], u'time': [800, 2731, 3454]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[4, 8, 48]","[4727, 155, 175]",57.0,"[None, None, None]","[u'', -2, -8, -24, 48, 4, 8, 48, -48, -4, -8, -24, -48]",523405,43.0,8614.0,-1.96643223462e+18,mouselab-mdp,2
"[3115, 3674, 4282]","[u'up', u'up', u'right']",test,"[u'0', u'1', u'2', u'3']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3'], u'time': [1907]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[-4, 8, 48]","[3114, 46, 104]",51.0,"[None, None, None]","[u'', -4, 8, 48, -24, -2, 8, -24, -48, 4, 8, -24, 48]",533177,44.0,8722.0,-3.25400642005e+18,mouselab-mdp,2
"[5115, 5772, 6510]","[u'right', u'right', u'down']",test,"[u'0', u'5', u'6', u'8']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'12', u'11', u'8'], u'time': [1497, 2285, 2965, 4130]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[4, 4, 48]","[5114, 148, 219]",52.0,"[None, None, None]","[u'', 2, 8, -48, -48, 4, 4, -48, 48, 4, 8, 24, -48]",543625,45.0,9404.0,2.59484151302e+18,mouselab-mdp,2
"[11906, 12542, 13252]","[u'left', u'left', u'up']",test,"[u'0', u'9', u'10', u'11']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'4', u'8', u'7', u'12'], u'time': [7724, 8539, 9240, 10198]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[4, -4, 48]","[11906, 119, 195]",44.0,"[None, None, None]","[u'', 4, -4, -48, -48, -4, 8, -48, -24, 4, -4, 48, -24]",559827,46.0,15154.0,-6.3406539033e+18,mouselab-mdp,2
"[4011, 4600, 5304]","[u'right', u'right', u'up']",test,"[u'0', u'5', u'6', u'7']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'4', u'7'], u'time': [1582, 2995]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[4, 8, 48]","[4010, 55, 192]",58.0,"[None, None, None]","[u'', -2, 4, 24, -48, 4, 8, 48, -24, 2, -4, 24, 48]",580416,47.0,19539.0,2.91138569029e+18,mouselab-mdp,2
"[7065, 7637, 8491]","[u'left', u'left', u'up']",test,"[u'0', u'9', u'10', u'11']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'11', u'8', u'7'], u'time': [1957, 2951, 4496, 5337]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[-2, 8, 24]","[7065, 61, 348]",26.0,"[None, None, None]","[u'', -4, -4, -24, 48, 4, 8, 24, -24, -2, 8, 24, 48]",591837,48.0,10333.0,-2.85119094507e+17,mouselab-mdp,2
"[4780, 5322, 5954]","[u'left', u'left', u'up']",test,"[u'0', u'9', u'10', u'11']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'8', u'3', u'11'], u'time': [2552, 3186, 3821]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[2, -8, 48]","[4779, 25, 123]",39.0,"[None, None, None]","[u'', 2, -4, -24, -48, 4, -8, 48, -48, 2, -8, 48, -48]",602269,49.0,9360.0,2.73528446727e+18,mouselab-mdp,2
"[2535, 3127, 3775]","[u'right', u'right', u'up']",test,"[u'0', u'5', u'6', u'7']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'7'], u'time': [1489]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[-2, 4, 48]","[2534, 87, 134]",49.0,"[None, None, None]","[u'', 2, -4, 48, -24, -2, 4, 48, -48, 2, 8, -48, 24]",612697,50.0,9373.0,-3.02495073278e+17,mouselab-mdp,2
"[6781, 7364, 8245]","[u'up', u'up', u'right']",test,"[u'0', u'1', u'2', u'3']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'8', u'11', u'12'], u'time': [943, 2079, 2787, 5226]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[-2, 8, 24]","[6780, 70, 366]",26.0,"[None, None, None]","[u'', -2, 8, 24, 48, 2, -4, 48, -48, 2, 8, 24, -48]",623391,51.0,9639.0,4.4604977699e+18,mouselab-mdp,2
"[2198, 2890, 3554]","[u'right', u'right', u'up']",test,"[u'0', u'5', u'6', u'7']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'7'], u'time': [1153]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[-2, -8, 48]","[2197, 181, 161]",37.0,"[None, None, None]","[u'', -2, 8, 24, 48, -2, -8, 48, 48, 2, 4, 24, 48]",633917,52.0,9474.0,1.01376733684e+18,mouselab-mdp,2
"[6315, 6983, 7654]","[u'right', u'right', u'down']",test,"[u'0', u'5', u'6', u'8']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'7', u'3', u'11', u'8'], u'time': [2284, 3020, 4280, 5477]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[4, 4, 48]","[6314, 151, 154]",52.0,"[None, None, None]","[u'', -4, -8, -48, -48, 4, 4, 24, 48, -4, -4, 24, 48]",645117,53.0,10149.0,7.07260772545e+18,mouselab-mdp,2
"[5618, 6430, 7193]","[u'right', u'right', u'down']",test,"[u'0', u'5', u'6', u'8']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'8', u'3', u'11', u'7'], u'time': [1580, 2284, 3306, 4361]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[4, 8, 24]","[5617, 307, 254]",32.0,"[None, None, None]","[u'', -2, 4, 24, 24, 4, 8, -48, 24, -2, 8, -48, -24]",655089,54.0,8916.0,-9.08425462157e+18,mouselab-mdp,2
"[3924, 4704, 5608]","[u'right', u'right', u'up']",test,"[u'0', u'5', u'6', u'7']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'11', u'8', u'7'], u'time': [923, 1710, 2443, 3046]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[2, -4, 24]","[3923, 269, 389]",18.0,"[None, None, None]","[u'', 2, 4, -24, 48, 2, -4, 24, 24, 2, -4, -48, -24]",667023,55.0,10888.0,7.34135041139e+18,mouselab-mdp,2
"[1626, 2212, 2902]","[u'right', u'right', u'down']",test,"[u'0', u'5', u'6', u'8']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'8'], u'time': [521]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[2, -8, 48]","[1625, 79, 184]",41.0,"[None, None, None]","[u'', -2, -8, -48, -24, 2, -8, -48, 48, -2, 4, -48, -48]",677559,56.0,9462.0,-9.74285796851e+17,mouselab-mdp,2
"[8289, 8895, 9557]","[u'left', u'left', u'up']",test,"[u'0', u'9', u'10', u'11']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'11', u'8', u'3', u'12'], u'time': [1168, 2128, 2763, 6000]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[4, -4, 24]","[8288, 99, 144]",20.0,"[None, None, None]","[u'', -2, 4, -48, -24, -2, 4, 48, -24, 4, -4, 24, -48]",689549,57.0,10947.0,6.47501706979e+18,mouselab-mdp,2
"[1945, 2463, 3101]","[u'right', u'right', u'up']",test,"[u'0', u'5', u'6', u'7']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'7'], u'time': [1037]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[-2, -8, 48]","[1944, 9, 130]",37.0,"[None, None, None]","[u'', 2, 4, -24, 48, -2, -8, 48, 24, 4, 8, -48, -48]",699357,58.0,8757.0,-2.59753903185e+18,mouselab-mdp,2
